cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
"21868","0","976703","1246159","Bessemer Trust Company, National Association","New York","NY","10111","3/31/2018","5/14/2018","N","630 Fifth Avenue","BESSEMER GROUP, INCORPORATED, THE","1","0","0","9","1","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","12/20/1974","12/20/1974","3/31/2006","Stock","0","1","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","http://www.bessemertrust.com","510","2002084","379659","377488","869090","0","566168","0","19953","20152","0","76407","70655","2002084","1767806","1689602","1650394","1689602","29.9577749240984","0","0","0","0","78204","234278","234278","0","3000","74828","156450","0","0","0","2481","1832699","0","2205491","2205491","780434","2025560","0","0","0","0","0","0","0","0","0","165653","0","0","6963"
"27909","528","682479","0","BEST HOMETOWN BANK","Collinsville","IL","62234","3/31/2018","5/14/2018","SA","100 East Clay Street","","2","0","0","4","0","Madison","41180","St. Louis, MO-IL","1/1/1887","10/25/1939","7/8/2016","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.besthometownbank.com","22","107949","4042","421","15267","0","80906","1217","0","3251","119","0","4364","107949","97335","87564","80813","87564","93.2211132174588","0","0","7604","0","2167","10614","10614","0","0","5013","5601","0","13","0","294","96594","60548","109178","109178","64254","107827","3509","3509","0","0","13327","472","7000","0","1928","12607","808","1928","0"
"1808","15971","851631","1095058","Better Banks","Peoria","IL","61615","3/31/2018","5/14/2018","NM","10225 N. Knoxville Avenue","BACKLUND INVESTMENT CO.","8","0","0","8","1","Peoria","37900","Peoria, IL","1/1/1898","1/1/1934","8/15/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.betterbanks.com","68","296786","21667","17567","72773","0","194598","1378","0","3124","0","2715","1909","296786","272196","271264","214372","271264","91.6764361078546","0","0","0","0","932","24590","24590","0","100","8480","16010","0","1440","0","1012","284938","99971","295845","295845","190428","289717","0","0","0","0","2041","3738","0","0","21342","22896","1378","21342","0"
"26601","9804","946171","3197835","Beverly Bank","Beverly","MA","1915","3/31/2018","5/14/2018","SB","254 Cabot Street","BEVERLY FINANCIAL, MHC","6","0","0","4","0","Essex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1888","3/25/1986","3/17/2014","Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.beverlybank.com","71","460791","9521","3967","40097","5369","384228","4130","0","8138","0","114","13324","460791","421465","381412","293604","381412","77.8023355199337","0","0","38218","0","1835","39326","39326","0","1","11000","28325","0","1343","0","1044","433661","169343","453933","453933","339210","453556","7261","7261","0","0","39099","4370","38218","0","67384","39693","4130","67384","0"
"57701","0","3216017","2260406","Beverly Bank & Trust Company, National Association","Chicago","IL","60643","3/31/2018","5/14/2018","N","10258 South Western Avenue","WINTRUST FINANCIAL CORPORATION","7","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","4/1/2004","4/1/2004","11/13/2015","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","0","www.thebeverlybank.com","126","1245763","42876","34866","113213","4","966931","5087","958","48846","570","13232","59133","1245763","1108878","1026262","859969","1026262","86.949974235616","0","942","65000","0","16674","136885","136885","0","3250","111293","22342","0","1041","0","4531","1115014","120524","1235077.5","1235077.5","1136006","1217854","1555","0","1555","0","87118","535","65000","0","174613","125791","5119","174613","146356"
"17741","10536","499501","4902643","Biddeford Savings Bank","Biddeford","ME","4005","3/31/2018","5/14/2018","SB","254 Main Street","MAINE COMMUNITY BANCORP, MHC","6","0","0","4","0","York","38860","Portland-South Portland, ME","7/27/1867","4/4/1957","1/26/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.biddefordsavings.com","43","495919","10165","854","35468","0","429668","1976","0","9266","0","323","11029","495919","448171","359716","325181","359716","89.7882713973198","0","0","84747","0","3708","47748","47748","0","0","0","47748","0","398","0","1202","465990","287550","488263","488263","380650","485158","2439","2439","0","0","73702","1815","84747","331","108429","47828","3300","108429","0"
"3320","0","362856","1918081","Big Bend Banks, N.A.","Marfa","TX","79843","3/31/2018","5/14/2018","N","301 South Highland Avenue","BIG BEND BANCSHARES CORPORATION","2","0","0","7","1","Presidio","","","5/2/1907","1/1/1934","6/29/2009","Stock","0","1","OCC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Southern","West","0","1","www.marfanb.com","28","129781","6924","4340","95836","0","22035","693","0","2627","0","0","2359","129781","112891","112214","63395","112214","72.1412276324232","0","0","500","0","177","16890","16890","0","200","4580","12110","0","96","0","650","122211","74024","132066.5","132066.5","44086","133162","893","893","0","0","6306","252","500","0","787","17280","552","787","0"
"29637","3790","521970","0","Big Horn Federal Savings Bank","Greybull","WY","82426","3/31/2018","5/14/2018","SA","33 North 6th Street","","6","0","0","8","0","Big Horn","","","1/1/1935","2/28/1936","7/21/2011","Non-Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","www.bighornfederal.com","57","245897","58696","56727","65614","0","105316","1775","0","6222","0","54","9995","245897","220700","204262","182032","204262","85.7766774229442","11323","0","0","0","5115","25197","25197","0","0","0","25197","0","738","92","1047","227657","73708","243890","243890","123809","239197","7562","7562","0","0","22649","1095","0","0","22919","24283","1555","22919","0"
"57973","0","3363975","3899456","Biscayne Bank","Coconut Grove","FL","33133","3/31/2018","5/14/2018","NM","2601 S Bayshore Drive, 6th F","BISCAYNE BANCSHARES, INC.","5","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","7/5/2005","7/5/2005","6/13/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","http://www.biscaynebank.com","83","924688","117065","115129","3946","0","773932","7846","0","1408","0","2","28335","924688","848237","709274","506500","709274","72.5015775358889","0","0","136000","0","2963","76451","76451","0","7285","29620","39546","0","2172","0","1985","893007","160620","908617","908617","633428","909064","16968","1449","0","15519","208185","3461","136000","0","70759","76511","7868","70759","0"
"14083","0","354","0","Bison State Bank","Bison","KS","67520","3/31/2018","5/14/2018","NM","223 Main Street","","1","0","0","2","0","Rush","","","1/1/1901","3/21/1934","1/15/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","https://www.bisonstatebank.com","5","8616","1899","1670","889","2194","3475","126","0","33","0","0","126","8616","7281","7279","4840","7279","92.446092569702","0","0","0","0","2","1335","1335","0","100","936","299","0","118","0","45","8228","185","7786","7786","4038","7808","0","0","0","0","0","0","0","0","174","1267","51","174","0"
"58723","0","3636428","3636389","Black Hills Community Bank, N.A.","Rapid City","SD","57701","3/31/2018","5/14/2018","N","840 Mount Rushmore Road","BHCB HOLDING COMPANY","2","0","0","4","1","Pennington","39660","Rapid City, SD","11/27/2007","11/27/2007","7/20/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","http://www.BHCBANK.COM","47","256946","10888","6733","6984","557","226884","2913","0","7503","0","0","4130","256946","231014","230382","192252","230382","83.0384171675905","0","0","0","0","632","25932","25932","0","6500","11040","8392","0","163","0","696","241158","80917","249800","249800","244672","250759","1660","1660","0","0","24588","12875","0","3392","35638","25913","3026","35638","0"
"27897","507","444677","0","Black Mountain Savings Bank, SSB","Black Mountain","NC","28711","3/31/2018","5/14/2018","SB","200 E State Street","","1","0","0","5","0","Buncombe","11700","Asheville, NC","4/4/1923","7/10/1985","3/31/2006","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","","6","38465","9852","9591","0","0","28144","42","0","176","0","0","293","38466","33475","32589","32589","32589","98.0361471662217","0","0","0","0","886","4991","4991","0","0","0","4991","0","0","0","16","37735","26151","38282","38282","15650","38270","78","78","0","0","1380","375","0","0","647","4991","42","647","0"
"15152","12080","603540","1978656","Black River Country Bank","Black River Fall","WI","54615","3/31/2018","5/14/2018","NM","221 Main Street","BRAD, INC.","2","0","0","2","1","Jackson","","","1/1/1907","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","http://www.brcbank.com","19","75940","2603","1297","5327","0","64191","821","0","1380","31","0","2408","75940","67081","61851","49720","61851","94.0849440817118","359","0","4808","0","63","8859","8859","0","180","3020","5659","0","898","0","300","70815","16756","76306","76306","55355","76194","1901","1901","0","0","4476","2367","4808","0","4888","9061","694","4888","0"
"14078","11465","27548","1491913","Blackhawk  Bank","Beloit","WI","53511","3/31/2018","5/14/2018","NM","400 Broad Street","BLACKHAWK BANCORP, INC.","10","0","1","4","0","Rock","27500","Janesville-Beloit, WI","1/1/1881","3/19/1934","4/24/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.blackhawkbank.com","178","740232","28522","11858","171814","0","497630","6149","0","11646","511","7565","22544","740232","665573","662614","588380","662614","82.142075843184","0","0","0","0","2959","74659","74659","0","250","33280","41129","0","3649","0","2088","681302","222817","729312.5","729312.5","576687","722861","10594","10594","0","0","20845","16846","0","2959","126994","69942","6149","126994","27331"
"18402","11017","890742","1823345","Blackhawk Bank & Trust","Milan","IL","61264","3/31/2018","5/14/2018","NM","301 4th Street West","BLACKHAWK BANCORPORATION, INC.","17","0","1","4","0","Rock Island","19340","Davenport-Moline-Rock Island, IA-IL","6/28/1961","6/28/1961","6/29/2016","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.choosethechief.com","219","1276257","15541","5853","652477","0","574706","6307","0","16024","578","1945","14986","1276257","1135500","934828","779642","934828","97.907102060716","78960","0","118876","0","2836","140757","140757","0","3200","5300","132257","0","3425","0","5610","1233036","338276","1279274.5","1279274.5","811887","1282558","470","470","0","0","188799","25937","116000","0","160199","141653","6328","160199","4655"
"58580","0","3580334","3398070","BlackRidgeBANK","Fargo","ND","58104","3/31/2018","5/14/2018","NM","4040 42nd Street South","BLACKRIDGE FINANCIAL, INC.","11","0","1","4","0","Cass","22020","Fargo, ND-MN","4/23/2007","4/23/2007","3/8/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.blackridgebank.com","129","451661","13000","6507","32272","0","371116","5039","0","14169","1061","15961","4082","451661","399756","389623","300804","389623","83.7451832544011","0","0","9136","0","997","51905","51905","0","1000","44354","6551","0","6670","0","1226","409895","31336","449265.5","449265.5","357451","430500","0","0","0","0","24135","200","8000","3578","46679","36056","4475","46679","9009"
"11608","14713","578741","2511313","BLC Community Bank","Little Chute","WI","54140","3/31/2018","5/14/2018","NM","206 East Main Avenue","INDEPENDENT BANCORP., LIMITED","1","0","0","4","1","Outagamie","11540","Appleton, WI","12/6/1906","1/1/1934","1/29/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","www.blccb.com","29","229864","8037","5174","35896","5664","176293","2656","0","1097","0","180","2697","229864","200533","185399","156028","185399","73.7569998760368","0","0","12500","0","2634","29331","29331","0","240","8349","20742","0","356","0","647","223027","33412","230414.5","230414.5","182957","225294","1124","1124","0","0","24316","4484","12500","0","23630","30012","2291","23630","0"
"976","10332","937843","1245648","Blissfield State Bank","Blissfield","MI","49228","3/31/2018","5/14/2018","SM","204 East Jefferson","BLISSFIELD BANK CORPORATION","2","0","0","2","1","Lenawee","","","5/24/1873","1/1/1934","6/22/2009","Stock","0","0","FED","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.blissfieldstate.com","26","101689","12047","9309","36948","2265","48128","694","0","1062","0","0","1239","101689","92038","91989","75989","91989","90.9371535401404","0","0","0","0","49","9651","9651","0","385","9115","151","0","1085","0","547","96650","44926","101922","101922","57056","102189","0","0","0","0","2279","886","0","0","11519","10428","694","11519","0"
"9788","0","820842","1416505","Bloomsdale Bank","Bloomsdale","MO","63627","3/31/2018","5/14/2018","NM","55 Mill Hill Road","PEOPLES COMMUNITY BANCORPORATION, INC.","5","0","0","4","1","Sainte Genevieve","","","5/1/1914","1/1/1934","5/9/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","http://www.bloomsdalebank.com","52","223375","3706","55","62858","2441","149316","1886","0","2005","1184","806","1059","223375","204067","203176","162210","203176","62.317214776328","350","0","0","0","541","19308","19308","0","240","480","18588","0","607","0","633","214670","53699","222267","222267","163682","223779","0","0","0","0","48626","7635","0","636","34351","20329","1886","34351","2319"
"59094","0","5086072","0","Blue Gate Bank","Costa Mesa","CA","92626","3/31/2018","5/14/2018","NM","611 Anton Blvd, # 1050","","1","0","0","4","1","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","1/23/2017","1/23/2017","3/2/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","https://www.bankbluegate.com","25","129936","36981","36504","0","0","91707","1040","0","744","0","0","504","129936","106493","105614","66665","105614","40.0285938816668","0","0","0","0","879","23443","23443","0","31129","180","-7866","0","0","0","308","128211","69762","139396.5","139396.5","80991","137560","0","0","0","0","2469","4000","0","0","5750","23443","1013","5750","0"
"31090","6361","617079","0","Blue Grass Federal Savings and Loan Association","Paris","KY","40361","3/31/2018","5/14/2018","SA","600 High Street","","1","0","0","5","0","Bourbon","30460","Lexington-Fayette, KY","1/1/1914","11/10/1959","1/1/2016","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.bluegrassfederal.com","8","32712","2448","2116","5029","1712","21520","629","0","988","0","0","1015","32712","24225","23453","22621","23453","99.5992496589359","0","0","0","0","772","8487","8487","0","0","0","8487","0","172","0","86","30377","16319","33039","33039","16500","31750","0","0","0","0","594","508","0","0","523","7970","211","523","0"
"13753","0","794345","1143913","Blue Grass Savings Bank","Blue Grass","IA","52726","3/31/2018","5/14/2018","NM","104 East Mayne Street","E M F CORPORATION","2","0","0","8","0","Scott","19340","Davenport-Moline-Rock Island, IA-IL","1/1/1902","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.bluegrassbank.com","21","195970","7734","4661","79152","0","98765","2379","0","2843","0","0","7476","195970","167036","153449","136451","153449","91.7871380169213","517","0","12639","0","431","28934","28934","0","131","3000","25803","0","3025","0","1073","182578","54528","196363","196363","115873","195675","4510","2667","0","1843","9639","4166","12639","0","14057","29878","1459","14057","0"
